account_id,amount,payment_date,downpayment_amount,prev_account_id,global_amount,is_downpayment,prev_is_downpayment,downpayment,installments
xSYH6hAY,4500,7/4/2019,10000,xSYH6hAY,46000,more than downpayment,more than downpayment,0,4500
xSYH6hAY,4500,8/4/2019,10000,xSYH6hAY,50500,more than downpayment,more than downpayment,0,4500
xSYH6hAY,4500,9/5/2019,10000,xSYH6hAY,55000,more than downpayment,more than downpayment,0,4500
xSYH6hAY,4000,10/3/2019,10000,xSYH6hAY,59000,more than downpayment,more than downpayment,0,4000
xSYH6hAY,500,10/16/2019,10000,xSYH6hAY,59500,more than downpayment,more than downpayment,0,500
xSYH6hAY,4500,11/28/2019,10000,xSYH6hAY,64000,more than downpayment,more than downpayment,0,4500
xSzfLLhF,8900,4/1/2019,8900,,8900,equal to downpayment,,8900,0
xSzfLLhF,3900,5/10/2019,8900,xSzfLLhF,12800,more than downpayment,equal to downpayment,0,3900
xSzfLLhF,3900,6/13/2019,8900,xSzfLLhF,16700,more than downpayment,more than downpayment,0,3900
xSzfLLhF,3900,7/10/2019,8900,xSzfLLhF,20600,more than downpayment,more than downpayment,0,3900
xSzfLLhF,3900,8/7/2019,8900,xSzfLLhF,24500,more than downpayment,more than downpayment,0,3900
xSzfLLhF,3900,9/26/2019,8900,xSzfLLhF,28400,more than downpayment,more than downpayment,0,3900
xSzfLLhF,1000,10/15/2019,8900,xSzfLLhF,29400,more than downpayment,more than downpayment,0,1000
xSzfLLhF,900,11/1/2019,8900,xSzfLLhF,30300,more than downpayment,more than downpayment,0,900
xSzfLLhF,900,11/14/2019,8900,xSzfLLhF,31200,more than downpayment,more than downpayment,0,900
xSzfLLhF,2000,12/5/2019,8900,xSzfLLhF,33200,more than downpayment,more than downpayment,0,2000
xSzfLLhF,2000,12/16/2019,8900,xSzfLLhF,35200,more than downpayment,more than downpayment,0,2000
xSzfLLhF,600,1/30/2020,8900,xSzfLLhF,35800,more than downpayment,more than downpayment,0,600
xSzfLLhF,2000,2/5/2020,8900,xSzfLLhF,37800,more than downpayment,more than downpayment,0,2000
xTFn6Wm2,8900,3/13/2019,8900,,8900,equal to downpayment,,8900,0
xTFn6Wm2,39000,3/25/2019,8900,xTFn6Wm2,47900,more than downpayment,equal to downpayment,0,39000
xTFn6Wm2,38000,2/3/2020,8900,xTFn6Wm2,85900,more than downpayment,more than downpayment,0,38000
XUQ8CYUQ,34000,11/5/2019,9900,,34000,more than downpayment,,9900,24100
xv8D15RN,9900,12/13/2019,9900,,9900,equal to downpayment,,9900,0
xv8D15RN,3900,2/9/2020,9900,xv8D15RN,13800,more than downpayment,equal to downpayment,0,3900
XVD2VSXW,9900,12/26/2019,9900,,9900,equal to downpayment,,9900,0
XVDMJFLK,9900,9/14/2019,9900,,9900,equal to downpayment,,9900,0
XVDMJFLK,3900,11/4/2019,9900,XVDMJFLK,13800,more than downpayment,equal to downpayment,0,3900
XVDMJFLK,3900,12/4/2019,9900,XVDMJFLK,17700,more than downpayment,more than downpayment,0,3900
XVDMJFLK,3900,1/5/2020,9900,XVDMJFLK,21600,more than downpayment,more than downpayment,0,3900
XVDMJFLK,3900,2/5/2020,9900,XVDMJFLK,25500,more than downpayment,more than downpayment,0,3900
XVOLCQDE,9900,7/11/2019,9900,,9900,equal to downpayment,,9900,0
XVOLCQDE,3900,10/1/2019,9900,XVOLCQDE,13800,more than downpayment,equal to downpayment,0,3900
XVOLCQDE,4000,10/29/2019,9900,XVOLCQDE,17800,more than downpayment,more than downpayment,0,4000
XVOLCQDE,3800,11/29/2019,9900,XVOLCQDE,21600,more than downpayment,more than downpayment,0,3800
XVOLCQDE,4000,12/31/2019,9900,XVOLCQDE,25600,more than downpayment,more than downpayment,0,4000
XVOLCQDE,3800,1/30/2020,9900,XVOLCQDE,29400,more than downpayment,more than downpayment,0,3800
XVOLCQDE,100,2/1/2020,9900,XVOLCQDE,29500,more than downpayment,more than downpayment,0,100
XVZVFORH,9999,12/3/2019,9900,,9999,more than downpayment,,9900,99
XVZVFORH,3900,2/5/2020,9900,XVZVFORH,13899,more than downpayment,more than downpayment,0,3900
XW42NTYK,8900,9/9/2019,8900,,8900,equal to downpayment,,8900,0
XW42NTYK,4000,10/23/2019,8900,XW42NTYK,12900,more than downpayment,equal to downpayment,0,4000
XW42NTYK,4000,11/23/2019,8900,XW42NTYK,16900,more than downpayment,more than downpayment,0,4000
XW42NTYK,4000,12/26/2019,8900,XW42NTYK,20900,more than downpayment,more than downpayment,0,4000
XW42NTYK,4000,1/25/2020,8900,XW42NTYK,24900,more than downpayment,more than downpayment,0,4000
XWX5I9HQ,8900,11/25/2019,8900,,8900,equal to downpayment,,8900,0
XX8HQECK,9900,10/3/2019,9900,,9900,equal to downpayment,,9900,0
XYXqjmVH,3900,10/25/2017,8900,,3900,less than downpayment,,3900,0
XYXqjmVH,8900,5/17/2019,8900,XYXqjmVH,12800,more than downpayment,less than downpayment,5000,3900
XYXqjmVH,3900,6/21/2019,8900,XYXqjmVH,16700,more than downpayment,more than downpayment,0,3900
XYXqjmVH,3900,7/25/2019,8900,XYXqjmVH,20600,more than downpayment,more than downpayment,0,3900
XYXqjmVH,3900,8/28/2019,8900,XYXqjmVH,24500,more than downpayment,more than downpayment,0,3900
XYXqjmVH,3900,9/25/2019,8900,XYXqjmVH,28400,more than downpayment,more than downpayment,0,3900
XYXqjmVH,3900,11/21/2019,8900,XYXqjmVH,32300,more than downpayment,more than downpayment,0,3900
XYXqjmVH,3900,12/27/2019,8900,XYXqjmVH,36200,more than downpayment,more than downpayment,0,3900
XYXqjmVH,3900,1/25/2020,8900,XYXqjmVH,40100,more than downpayment,more than downpayment,0,3900
y0IBaSMd,8900,4/23/2019,8900,,8900,equal to downpayment,,8900,0
y0IBaSMd,3000,8/2/2019,8900,y0IBaSMd,11900,more than downpayment,equal to downpayment,0,3000
y0IBaSMd,4000,8/30/2019,8900,y0IBaSMd,15900,more than downpayment,more than downpayment,0,4000
Y11NQ5U3,9900,2/6/2020,9900,,9900,equal to downpayment,,9900,0
Y1hzNXk8,9900,8/5/2019,9900,,9900,equal to downpayment,,9900,0
Y1hzNXk8,3900,10/4/2019,9900,Y1hzNXk8,13800,more than downpayment,equal to downpayment,0,3900
Y1hzNXk8,2000,11/18/2019,9900,Y1hzNXk8,15800,more than downpayment,more than downpayment,0,2000
Y1hzNXk8,1900,11/19/2019,9900,Y1hzNXk8,17700,more than downpayment,more than downpayment,0,1900
Y1hzNXk8,3900,12/9/2019,9900,Y1hzNXk8,21600,more than downpayment,more than downpayment,0,3900
Y1hzNXk8,2000,1/9/2020,9900,Y1hzNXk8,23600,more than downpayment,more than downpayment,0,2000
Y1hzNXk8,3000,1/20/2020,9900,Y1hzNXk8,26600,more than downpayment,more than downpayment,0,3000
Y1hzNXk8,3000,2/9/2020,9900,Y1hzNXk8,29600,more than downpayment,more than downpayment,0,3000
Y1XEGBHC,9900,9/26/2019,9900,,9900,equal to downpayment,,9900,0
Y1XEGBHC,3900,11/21/2019,9900,Y1XEGBHC,13800,more than downpayment,equal to downpayment,0,3900
Y1XEGBHC,2600,12/13/2019,9900,Y1XEGBHC,16400,more than downpayment,more than downpayment,0,2600
Y1XEGBHC,1300,12/19/2019,9900,Y1XEGBHC,17700,more than downpayment,more than downpayment,0,1300
Y1XEGBHC,8000,1/8/2020,9900,Y1XEGBHC,25700,more than downpayment,more than downpayment,0,8000
Y2MMJLAJ,3000,10/8/2019,9900,,3000,less than downpayment,,3000,0
Y2MMJLAJ,3000,10/9/2019,9900,Y2MMJLAJ,6000,less than downpayment,less than downpayment,3000,0
Y2MMJLAJ,4000,10/19/2019,9900,Y2MMJLAJ,10000,more than downpayment,less than downpayment,3900,100
Y2MMJLAJ,8000,12/21/2019,9900,Y2MMJLAJ,18000,more than downpayment,more than downpayment,0,8000
Y2OFQP9O,8900,10/1/2019,8900,,8900,equal to downpayment,,8900,0
Y2OFQP9O,3900,11/6/2019,8900,Y2OFQP9O,12800,more than downpayment,equal to downpayment,0,3900
Y2OFQP9O,3900,12/17/2019,8900,Y2OFQP9O,16700,more than downpayment,more than downpayment,0,3900
Y2OFQP9O,3900,1/11/2020,8900,Y2OFQP9O,20600,more than downpayment,more than downpayment,0,3900
Y34ZANT1,9900,8/26/2019,40000,,9900,less than downpayment,,9900,0
Y34ZANT1,3900,10/7/2019,40000,Y34ZANT1,13800,less than downpayment,less than downpayment,3900,0
Y34ZANT1,26200,10/17/2019,40000,Y34ZANT1,40000,equal to downpayment,less than downpayment,26200,0
Y34ZANT1,30000,10/18/2019,40000,Y34ZANT1,70000,more than downpayment,equal to downpayment,0,30000
Y34ZANT1,30000,10/23/2019,40000,Y34ZANT1,100000,more than downpayment,more than downpayment,0,30000
Y34ZANT1,15000,11/4/2019,40000,Y34ZANT1,115000,more than downpayment,more than downpayment,0,15000
Y34ZANT1,15000,11/6/2019,40000,Y34ZANT1,130000,more than downpayment,more than downpayment,0,15000
Y3SNFU95,9900,12/17/2019,9900,,9900,equal to downpayment,,9900,0
Y4AN2SRH,9900,12/26/2019,9900,,9900,equal to downpayment,,9900,0
Y7L2P3PZ,9900,1/20/2020,9900,,9900,equal to downpayment,,9900,0
y9Bj3sno,9900,6/14/2019,9900,,9900,equal to downpayment,,9900,0
y9Bj3sno,3900,7/29/2019,9900,y9Bj3sno,13800,more than downpayment,equal to downpayment,0,3900
y9Bj3sno,3900,9/23/2019,9900,y9Bj3sno,17700,more than downpayment,more than downpayment,0,3900
y9Bj3sno,3900,11/2/2019,9900,y9Bj3sno,21600,more than downpayment,more than downpayment,0,3900
y9Bj3sno,3900,11/16/2019,9900,y9Bj3sno,25500,more than downpayment,more than downpayment,0,3900
y9Bj3sno,3900,1/10/2020,9900,y9Bj3sno,29400,more than downpayment,more than downpayment,0,3900
y9Bj3sno,3900,1/30/2020,9900,y9Bj3sno,33300,more than downpayment,more than downpayment,0,3900
Y9UB1td3,10000,2/4/2019,10000,,10000,equal to downpayment,,10000,0
y9va8cbp,8900,1/15/2019,8900,,8900,equal to downpayment,,8900,0
y9va8cbp,3900,2/4/2019,8900,y9va8cbp,12800,more than downpayment,equal to downpayment,0,3900
y9va8cbp,3900,3/21/2019,8900,y9va8cbp,16700,more than downpayment,more than downpayment,0,3900
y9va8cbp,3900,4/24/2019,8900,y9va8cbp,20600,more than downpayment,more than downpayment,0,3900
y9va8cbp,3900,5/23/2019,8900,y9va8cbp,24500,more than downpayment,more than downpayment,0,3900
y9va8cbp,2000,7/17/2019,8900,y9va8cbp,26500,more than downpayment,more than downpayment,0,2000
y9va8cbp,1900,8/1/2019,8900,y9va8cbp,28400,more than downpayment,more than downpayment,0,1900
y9va8cbp,3900,8/30/2019,8900,y9va8cbp,32300,more than downpayment,more than downpayment,0,3900
y9va8cbp,3900,10/11/2019,8900,y9va8cbp,36200,more than downpayment,more than downpayment,0,3900
y9va8cbp,3900,11/7/2019,8900,y9va8cbp,40100,more than downpayment,more than downpayment,0,3900
y9va8cbp,3900,12/16/2019,8900,y9va8cbp,44000,more than downpayment,more than downpayment,0,3900
y9va8cbp,3900,1/4/2020,8900,y9va8cbp,47900,more than downpayment,more than downpayment,0,3900
y9va8cbp,3900,2/5/2020,8900,y9va8cbp,51800,more than downpayment,more than downpayment,0,3900
Yb7YJT2d,10000,1/24/2019,10000,,10000,equal to downpayment,,10000,0
Yb7YJT2d,4500,2/21/2019,10000,Yb7YJT2d,14500,more than downpayment,equal to downpayment,0,4500
Yb7YJT2d,5500,3/22/2019,10000,Yb7YJT2d,20000,more than downpayment,more than downpayment,0,5500
Yb7YJT2d,5000,4/22/2019,10000,Yb7YJT2d,25000,more than downpayment,more than downpayment,0,5000
Yb7YJT2d,5000,5/22/2019,10000,Yb7YJT2d,30000,more than downpayment,more than downpayment,0,5000
Yb7YJT2d,5000,6/19/2019,10000,Yb7YJT2d,35000,more than downpayment,more than downpayment,0,5000
Yb7YJT2d,23000,7/22/2019,10000,Yb7YJT2d,58000,more than downpayment,more than downpayment,0,23000
yBCFoG5H,50000,8/16/2018,8900,,50000,more than downpayment,,8900,41100
yBCFoG5H,8900,2/13/2019,8900,yBCFoG5H,58900,more than downpayment,more than downpayment,0,8900
yBCFoG5H,5000,3/11/2019,8900,yBCFoG5H,63900,more than downpayment,more than downpayment,0,5000
yBCFoG5H,5000,4/9/2019,8900,yBCFoG5H,68900,more than downpayment,more than downpayment,0,5000
yBCFoG5H,4000,5/22/2019,8900,yBCFoG5H,72900,more than downpayment,more than downpayment,0,4000
yBCFoG5H,4000,6/25/2019,8900,yBCFoG5H,76900,more than downpayment,more than downpayment,0,4000
yBCFoG5H,4000,7/26/2019,8900,yBCFoG5H,80900,more than downpayment,more than downpayment,0,4000
yBCFoG5H,4000,8/24/2019,8900,yBCFoG5H,84900,more than downpayment,more than downpayment,0,4000
yBCFoG5H,4000,9/24/2019,8900,yBCFoG5H,88900,more than downpayment,more than downpayment,0,4000
yBCFoG5H,4000,10/23/2019,8900,yBCFoG5H,92900,more than downpayment,more than downpayment,0,4000
yBCFoG5H,5000,11/26/2019,8900,yBCFoG5H,97900,more than downpayment,more than downpayment,0,5000
yBCFoG5H,6000,1/24/2020,8900,yBCFoG5H,103900,more than downpayment,more than downpayment,0,6000
YBJFBWR8,10000,7/9/2017,10000,,10000,equal to downpayment,,10000,0
YBJFBWR8,3500,1/15/2018,10000,YBJFBWR8,13500,more than downpayment,equal to downpayment,0,3500
YBJFBWR8,10000,2/24/2018,10000,YBJFBWR8,23500,more than downpayment,more than downpayment,0,10000
YBJFBWR8,7000,2/26/2018,10000,YBJFBWR8,30500,more than downpayment,more than downpayment,0,7000
YBJFBWR8,7000,6/13/2018,10000,YBJFBWR8,37500,more than downpayment,more than downpayment,0,7000
YBJFBWR8,5000,8/4/2018,10000,YBJFBWR8,42500,more than downpayment,more than downpayment,0,5000
YBJFBWR8,2500,9/30/2018,10000,YBJFBWR8,45000,more than downpayment,more than downpayment,0,2500
yBrnz4vg,10000,6/10/2017,10000,,10000,equal to downpayment,,10000,0
yBrnz4vg,3500,7/19/2017,10000,yBrnz4vg,13500,more than downpayment,equal to downpayment,0,3500
yBrnz4vg,3500,10/28/2017,10000,yBrnz4vg,17000,more than downpayment,more than downpayment,0,3500
yBrnz4vg,3500,12/28/2017,10000,yBrnz4vg,20500,more than downpayment,more than downpayment,0,3500
yBrnz4vg,3500,1/13/2018,10000,yBrnz4vg,24000,more than downpayment,more than downpayment,0,3500
yBrnz4vg,7000,2/10/2018,10000,yBrnz4vg,31000,more than downpayment,more than downpayment,0,7000
yBrnz4vg,3500,2/23/2018,10000,yBrnz4vg,34500,more than downpayment,more than downpayment,0,3500
yBrnz4vg,3500,4/28/2018,10000,yBrnz4vg,38000,more than downpayment,more than downpayment,0,3500
yBrnz4vg,3000,6/14/2018,10000,yBrnz4vg,41000,more than downpayment,more than downpayment,0,3000
yBrnz4vg,2000,9/18/2018,10000,yBrnz4vg,43000,more than downpayment,more than downpayment,0,2000
yBrnz4vg,4000,10/31/2018,10000,yBrnz4vg,47000,more than downpayment,more than downpayment,0,4000
yC2zNkGz,24500,6/6/2019,8900,,24500,more than downpayment,,8900,15600
yC2zNkGz,7300,7/22/2019,8900,yC2zNkGz,31800,more than downpayment,more than downpayment,0,7300
yC2zNkGz,7300,8/21/2019,8900,yC2zNkGz,39100,more than downpayment,more than downpayment,0,7300
yC2zNkGz,7300,9/17/2019,8900,yC2zNkGz,46400,more than downpayment,more than downpayment,0,7300
yC2zNkGz,7300,10/13/2019,8900,yC2zNkGz,53700,more than downpayment,more than downpayment,0,7300
yC2zNkGz,7300,11/17/2019,8900,yC2zNkGz,61000,more than downpayment,more than downpayment,0,7300
yC2zNkGz,7300,12/20/2019,8900,yC2zNkGz,68300,more than downpayment,more than downpayment,0,7300
yC2zNkGz,7300,1/20/2020,8900,yC2zNkGz,75600,more than downpayment,more than downpayment,0,7300
YC4OTLIQ,8900,8/7/2019,8900,,8900,equal to downpayment,,8900,0
YC4OTLIQ,3900,9/30/2019,8900,YC4OTLIQ,12800,more than downpayment,equal to downpayment,0,3900
YC4OTLIQ,3900,11/11/2019,8900,YC4OTLIQ,16700,more than downpayment,more than downpayment,0,3900
YC4OTLIQ,3900,12/5/2019,8900,YC4OTLIQ,20600,more than downpayment,more than downpayment,0,3900
YC4OTLIQ,3900,12/18/2019,8900,YC4OTLIQ,24500,more than downpayment,more than downpayment,0,3900
YC4OTLIQ,3900,1/15/2020,8900,YC4OTLIQ,28400,more than downpayment,more than downpayment,0,3900
YCCIREQW,9900,2/9/2020,9900,,9900,equal to downpayment,,9900,0
YCka8luv,8900,12/22/2018,8900,,8900,equal to downpayment,,8900,0
YCka8luv,3900,2/25/2019,8900,YCka8luv,12800,more than downpayment,equal to downpayment,0,3900
YCka8luv,3900,3/25/2019,8900,YCka8luv,16700,more than downpayment,more than downpayment,0,3900
YCka8luv,3900,4/26/2019,8900,YCka8luv,20600,more than downpayment,more than downpayment,0,3900
YCka8luv,3900,5/27/2019,8900,YCka8luv,24500,more than downpayment,more than downpayment,0,3900
YCka8luv,3900,6/25/2019,8900,YCka8luv,28400,more than downpayment,more than downpayment,0,3900
YCka8luv,3900,7/26/2019,8900,YCka8luv,32300,more than downpayment,more than downpayment,0,3900
YCka8luv,3900,8/26/2019,8900,YCka8luv,36200,more than downpayment,more than downpayment,0,3900
YCka8luv,3900,10/2/2019,8900,YCka8luv,40100,more than downpayment,more than downpayment,0,3900
YCka8luv,3900,11/8/2019,8900,YCka8luv,44000,more than downpayment,more than downpayment,0,3900
YCka8luv,1400,12/18/2019,8900,YCka8luv,45400,more than downpayment,more than downpayment,0,1400
YCka8luv,2500,12/31/2019,8900,YCka8luv,47900,more than downpayment,more than downpayment,0,2500
YCka8luv,1500,1/17/2020,8900,YCka8luv,49400,more than downpayment,more than downpayment,0,1500
YCka8luv,2400,1/20/2020,8900,YCka8luv,51800,more than downpayment,more than downpayment,0,2400
YcpfrTvR,9900,7/3/2019,9900,,9900,equal to downpayment,,9900,0
YcpfrTvR,11700,8/13/2019,9900,YcpfrTvR,21600,more than downpayment,equal to downpayment,0,11700
YcpfrTvR,3900,11/19/2019,9900,YcpfrTvR,25500,more than downpayment,more than downpayment,0,3900
YcpfrTvR,3900,1/22/2020,9900,YcpfrTvR,29400,more than downpayment,more than downpayment,0,3900
YdywySVP,9900,6/10/2019,8900,,9900,more than downpayment,,8900,1000
YdywySVP,3900,7/24/2019,8900,YdywySVP,13800,more than downpayment,more than downpayment,0,3900
YdywySVP,3900,8/23/2019,8900,YdywySVP,17700,more than downpayment,more than downpayment,0,3900
YdywySVP,3900,9/24/2019,8900,YdywySVP,21600,more than downpayment,more than downpayment,0,3900
YdywySVP,3900,11/1/2019,8900,YdywySVP,25500,more than downpayment,more than downpayment,0,3900
YdywySVP,3900,11/29/2019,8900,YdywySVP,29400,more than downpayment,more than downpayment,0,3900
YdywySVP,3900,12/26/2019,8900,YdywySVP,33300,more than downpayment,more than downpayment,0,3900
YdywySVP,2900,1/31/2020,8900,YdywySVP,36200,more than downpayment,more than downpayment,0,2900
YEY0Few0,8900,5/24/2019,8900,,8900,equal to downpayment,,8900,0
YEY0Few0,3900,7/2/2019,8900,YEY0Few0,12800,more than downpayment,equal to downpayment,0,3900
YEY0Few0,3200,8/14/2019,8900,YEY0Few0,16000,more than downpayment,more than downpayment,0,3200
YEY0Few0,8500,9/5/2019,8900,YEY0Few0,24500,more than downpayment,more than downpayment,0,8500
YEY0Few0,1500,10/15/2019,8900,YEY0Few0,26000,more than downpayment,more than downpayment,0,1500
YEY0Few0,2400,10/24/2019,8900,YEY0Few0,28400,more than downpayment,more than downpayment,0,2400
YEY0Few0,2900,11/14/2019,8900,YEY0Few0,31300,more than downpayment,more than downpayment,0,2900
YEY0Few0,1000,12/1/2019,8900,YEY0Few0,32300,more than downpayment,more than downpayment,0,1000
YEY0Few0,3900,12/16/2019,8900,YEY0Few0,36200,more than downpayment,more than downpayment,0,3900
YEY0Few0,3900,2/4/2020,8900,YEY0Few0,40100,more than downpayment,more than downpayment,0,3900
YF3OUVWT,10000,12/6/2019,8900,,10000,more than downpayment,,8900,1100
YF3OUVWT,30000,2/6/2020,8900,YF3OUVWT,40000,more than downpayment,more than downpayment,0,30000
YFhccPr4,8900,5/1/2019,8900,,8900,equal to downpayment,,8900,0
YFhccPr4,3900,6/21/2019,8900,YFhccPr4,12800,more than downpayment,equal to downpayment,0,3900
YFhccPr4,3900,7/29/2019,8900,YFhccPr4,16700,more than downpayment,more than downpayment,0,3900
YFhccPr4,3900,8/26/2019,8900,YFhccPr4,20600,more than downpayment,more than downpayment,0,3900
YFhccPr4,3900,10/14/2019,8900,YFhccPr4,24500,more than downpayment,more than downpayment,0,3900
YFhccPr4,3900,11/5/2019,8900,YFhccPr4,28400,more than downpayment,more than downpayment,0,3900
YFhccPr4,3900,11/25/2019,8900,YFhccPr4,32300,more than downpayment,more than downpayment,0,3900
YFhccPr4,3900,12/27/2019,8900,YFhccPr4,36200,more than downpayment,more than downpayment,0,3900
YFhccPr4,3900,1/27/2020,8900,YFhccPr4,40100,more than downpayment,more than downpayment,0,3900
YFP5Q4GR,8900,1/10/2020,8900,,8900,equal to downpayment,,8900,0
yFpTQyuq,26250,7/16/2019,26250,,26250,equal to downpayment,,26250,0
yFpTQyuq,26250,9/2/2019,26250,yFpTQyuq,52500,more than downpayment,equal to downpayment,0,26250
yFpTQyuq,26250,10/5/2019,26250,yFpTQyuq,78750,more than downpayment,more than downpayment,0,26250
yFpTQyuq,20250,11/29/2019,26250,yFpTQyuq,99000,more than downpayment,more than downpayment,0,20250
yFpTQyuq,6000,12/17/2019,26250,yFpTQyuq,105000,more than downpayment,more than downpayment,0,6000
YGOLg3FN,8900,5/7/2019,8900,,8900,equal to downpayment,,8900,0
YGOLg3FN,3900,6/13/2019,8900,YGOLg3FN,12800,more than downpayment,equal to downpayment,0,3900
YGOLg3FN,4000,8/8/2019,8900,YGOLg3FN,16800,more than downpayment,more than downpayment,0,4000
YGOLg3FN,3900,8/22/2019,8900,YGOLg3FN,20700,more than downpayment,more than downpayment,0,3900
YGOLg3FN,3900,9/24/2019,8900,YGOLg3FN,24600,more than downpayment,more than downpayment,0,3900
YGOLg3FN,7800,11/9/2019,8900,YGOLg3FN,32400,more than downpayment,more than downpayment,0,7800
YGOLg3FN,3900,1/7/2020,8900,YGOLg3FN,36300,more than downpayment,more than downpayment,0,3900
YGOLg3FN,7800,1/30/2020,8900,YGOLg3FN,44100,more than downpayment,more than downpayment,0,7800
yGXhGkhP,8900,7/15/2019,8900,,8900,equal to downpayment,,8900,0
yGXhGkhP,3900,9/18/2019,8900,yGXhGkhP,12800,more than downpayment,equal to downpayment,0,3900
yGXhGkhP,3900,10/29/2019,8900,yGXhGkhP,16700,more than downpayment,more than downpayment,0,3900
yGXhGkhP,1000,12/16/2019,8900,yGXhGkhP,17700,more than downpayment,more than downpayment,0,1000
yGXhGkhP,1000,12/19/2019,8900,yGXhGkhP,18700,more than downpayment,more than downpayment,0,1000
YHFXKPAQ,9900,1/20/2020,9900,,9900,equal to downpayment,,9900,0
YHlIvGaH,10000,11/30/2018,10000,,10000,equal to downpayment,,10000,0
YHlIvGaH,4500,1/9/2019,10000,YHlIvGaH,14500,more than downpayment,equal to downpayment,0,4500
YHlIvGaH,4500,2/6/2019,10000,YHlIvGaH,19000,more than downpayment,more than downpayment,0,4500
YHlIvGaH,4500,3/6/2019,10000,YHlIvGaH,23500,more than downpayment,more than downpayment,0,4500
YHlIvGaH,4500,4/6/2019,10000,YHlIvGaH,28000,more than downpayment,more than downpayment,0,4500
YHlIvGaH,4500,5/6/2019,10000,YHlIvGaH,32500,more than downpayment,more than downpayment,0,4500
YHlIvGaH,4500,6/6/2019,10000,YHlIvGaH,37000,more than downpayment,more than downpayment,0,4500
YHlIvGaH,4500,7/9/2019,10000,YHlIvGaH,41500,more than downpayment,more than downpayment,0,4500
YHlIvGaH,9000,9/12/2019,10000,YHlIvGaH,50500,more than downpayment,more than downpayment,0,9000
YHlIvGaH,4500,1/16/2020,10000,YHlIvGaH,55000,more than downpayment,more than downpayment,0,4500
YHPWYD2g,12800,5/31/2019,8900,,12800,more than downpayment,,8900,3900
YHPWYD2g,3900,9/10/2019,8900,YHPWYD2g,16700,more than downpayment,more than downpayment,0,3900
YHPWYD2g,3900,10/8/2019,8900,YHPWYD2g,20600,more than downpayment,more than downpayment,0,3900
YHPWYD2g,3900,11/8/2019,8900,YHPWYD2g,24500,more than downpayment,more than downpayment,0,3900
YHPWYD2g,3900,12/9/2019,8900,YHPWYD2g,28400,more than downpayment,more than downpayment,0,3900
YHPWYD2g,3900,1/6/2020,8900,YHPWYD2g,32300,more than downpayment,more than downpayment,0,3900
YHPWYD2g,3900,2/5/2020,8900,YHPWYD2g,36200,more than downpayment,more than downpayment,0,3900
YHRACSYR,9900,1/27/2020,9900,,9900,equal to downpayment,,9900,0
YI1OAXBO,4000,5/7/2019,8900,,4000,less than downpayment,,4000,0
YI1OAXBO,4999,5/27/2019,8900,YI1OAXBO,8999,more than downpayment,less than downpayment,4900,99
YI1OAXBO,3900,7/9/2019,8900,YI1OAXBO,12899,more than downpayment,more than downpayment,0,3900
YI1OAXBO,6000,8/23/2019,8900,YI1OAXBO,18899,more than downpayment,more than downpayment,0,6000
YI1OAXBO,6000,9/6/2019,8900,YI1OAXBO,24899,more than downpayment,more than downpayment,0,6000
YI1OAXBO,6000,10/28/2019,8900,YI1OAXBO,30899,more than downpayment,more than downpayment,0,6000
YI1OAXBO,6000,1/9/2020,8900,YI1OAXBO,36899,more than downpayment,more than downpayment,0,6000
YI1OAXBO,8000,2/4/2020,8900,YI1OAXBO,44899,more than downpayment,more than downpayment,0,8000
YI7JLOIF,26250,7/5/2019,8900,,26250,more than downpayment,,8900,17350
YI7JLOIF,1000,7/11/2019,8900,YI7JLOIF,27250,more than downpayment,more than downpayment,0,1000
YI7JLOIF,26250,8/26/2019,8900,YI7JLOIF,53500,more than downpayment,more than downpayment,0,26250
YI7JLOIF,10250,10/26/2019,8900,YI7JLOIF,63750,more than downpayment,more than downpayment,0,10250
YI7JLOIF,10000,10/29/2019,8900,YI7JLOIF,73750,more than downpayment,more than downpayment,0,10000
YI7JLOIF,6000,11/19/2019,8900,YI7JLOIF,79750,more than downpayment,more than downpayment,0,6000
YI7JLOIF,21250,12/2/2019,8900,YI7JLOIF,101000,more than downpayment,more than downpayment,0,21250
YI7JLOIF,2500,1/16/2020,8900,YI7JLOIF,103500,more than downpayment,more than downpayment,0,2500
YI7JLOIF,2500,1/21/2020,8900,YI7JLOIF,106000,more than downpayment,more than downpayment,0,2500
YiHIvKpd,9900,1/2/2019,9900,,9900,equal to downpayment,,9900,0
YiHIvKpd,4500,2/11/2019,9900,YiHIvKpd,14400,more than downpayment,equal to downpayment,0,4500
YiHIvKpd,4500,3/10/2019,9900,YiHIvKpd,18900,more than downpayment,more than downpayment,0,4500
YiHIvKpd,4500,4/12/2019,9900,YiHIvKpd,23400,more than downpayment,more than downpayment,0,4500
YiHIvKpd,4500,5/15/2019,9900,YiHIvKpd,27900,more than downpayment,more than downpayment,0,4500
YiHIvKpd,4500,6/14/2019,9900,YiHIvKpd,32400,more than downpayment,more than downpayment,0,4500
YiHIvKpd,4500,7/10/2019,9900,YiHIvKpd,36900,more than downpayment,more than downpayment,0,4500
YiHIvKpd,4500,8/12/2019,9900,YiHIvKpd,41400,more than downpayment,more than downpayment,0,4500
YiHIvKpd,1850,10/8/2019,9900,YiHIvKpd,43250,more than downpayment,more than downpayment,0,1850
YiHIvKpd,2300,10/25/2019,9900,YiHIvKpd,45550,more than downpayment,more than downpayment,0,2300
